,Unnamed: 0,leftCodoAng,rightCodoAng,lefthombroAng,righthombroAng,leftRodillaAng,rightRodillaAng,trunkAng,neckAng,x,y,z,r,elev,az
615,1,0.4901960784313725,0.4509803921568628,0.5098039215686274,0.4117647058823529,0.7254901960784313,0.4313725490196079,0.7058823529411765,0.2352941176470588,-0.5,0.5,2.0,2.1213203435596424,70.52877936550931,135.0
616,1,0.5490196078431373,0.35294117647058826,0.4705882352941176,0.8627450980392157,0.13725490196078433,0.5098039215686274,0.6666666666666666,0.35294117647058826,-0.5,0.7,-2.3,2.455605831561735,-69.4934923583303,125.53767779197437
617,1,0.4901960784313725,0.4313725490196079,0.4509803921568628,0.4117647058823529,0.7058823529411765,0.4313725490196079,0.7058823529411765,0.7647058823529412,-0.5,0.8,2.8,2.954657340538831,71.379893466582,122.0053832080835
618,1,0.4901960784313725,0.4117647058823529,0.4509803921568628,0.392156862745098,0.3137254901960784,0.4117647058823529,0.6862745098039216,0.7058823529411765,-0.5,0.8,4.3,4.402272140611028,77.62565424947432,122.0053832080835
619,1,0.4509803921568628,0.4117647058823529,0.4901960784313725,0.8627450980392157,0.2352941176470588,0.392156862745098,0.6862745098039216,0.4509803921568628,-0.5,1.0,-3.8,3.9610604640676716,-73.60509024345328,116.56505117707799
620,1,0.5490196078431373,0.4705882352941176,0.29411764705882354,0.9019607843137256,0.392156862745098,0.4509803921568628,0.4901960784313725,0.392156862745098,-0.5,1.1,-1.8,2.16794833886788,-56.12731488773969,114.44395478041653
621,1,0.4901960784313725,0.4509803921568628,0.4705882352941176,0.5490196078431373,0.4117647058823529,0.4117647058823529,0.6862745098039216,0.7647058823529412,-0.5,1.2,3.6,3.8275318418009276,70.14478563067895,112.61986494804043
622,1,0.4375,0.5416666666666666,0.4791666666666667,0.6666666666666666,0.0625,0.2708333333333333,0.2916666666666667,0.22916666666666666,-0.5,1.4,1.4,2.0420577856662137,43.28147009366079,109.6538240580533
623,1,0.4705882352941176,0.4313725490196079,0.29411764705882354,0.8235294117647058,0.3137254901960784,0.4117647058823529,0.6666666666666666,0.7058823529411765,-0.5,1.4,4.5,4.739198244429114,71.71866187498877,109.6538240580533
624,1,0.4705882352941176,1.0,0.21568627450980396,0.5882352941176471,0.0,0.17647058823529413,0.3333333333333333,0.19607843137254904,-0.5,2.5,-1.2,2.817800560721074,-25.205368146057527,101.30993247402021
625,1,0.2727272727272727,0.7272727272727273,0.5757575757575758,0.5151515151515151,0.09090909090909093,0.12121212121212123,0.030303030303030307,0.9696969696969696,-0.5,2.6,3.7,4.54972526643093,54.413304976809506,100.88552705465874
626,1,0.4901960784313725,0.7843137254901961,0.1176470588235294,0.6470588235294118,0.0,0.19607843137254904,0.392156862745098,0.19607843137254904,-0.5,3.8,-1.9,4.277849927241488,-26.368863510797734,97.49585763972986
627,1,1.0,0.6274509803921569,0.5490196078431373,0.2549019607843137,0.0784313725490196,0.4117647058823529,0.21568627450980396,0.0,-0.6,0.0,-2.1,2.1840329667841556,-74.05460409907715,180.0
628,1,0.4705882352941176,0.4509803921568628,0.5098039215686274,0.3333333333333333,0.35294117647058826,0.4313725490196079,0.6862745098039216,0.2352941176470588,-0.6,0.0,3.5,3.5510561809129406,80.2724214485984,180.0
629,1,0.5294117647058824,0.3137254901960784,0.5098039215686274,0.6078431372549019,0.29411764705882354,0.3725490196078432,0.7058823529411765,0.6078431372549019,-0.6,0.1,-3.9,3.94715087119811,-81.13509876747061,170.53767779197437
630,1,0.5098039215686274,0.3725490196078432,0.5098039215686274,0.3725490196078432,0.4313725490196079,0.4117647058823529,0.7450980392156863,0.35294117647058826,-0.6,0.1,2.5,2.5729360660537215,76.32505459620496,170.53767779197437
631,1,0.4705882352941176,0.4117647058823529,0.5294117647058824,0.3725490196078432,0.392156862745098,0.4313725490196079,0.6666666666666666,0.5294117647058824,-0.6,0.1,3.3,3.3555923471125033,79.55611815964883,170.53767779197437
